,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,categories
7740,7t6RKIqb44ssSRMZKzaj1A,Nova Coffee,610 NE 20th Ave,Portland,OR,97232,45.5273213,-122.6452813,4.0,15,"Coffee & Tea, Food"
2314,7sUOPIaiEXBhkMUDyb6SIQ,Heartbeats Café,301 N Graham St,Portland,OR,97227,45.5437132,-122.6702203,3.5,13,"Cafes, Restaurants"
5493,7m6g99GbgV2KFkWXjulmfw,The Eisenhower Bagelhouse,3990 N Interstate Ave,Portland,OR,97217,45.551961,-122.6805929,5.0,67,"Coffee & Tea, Breakfast & Brunch, Restaurants, Bagels, Food"
918,7kbcpLvmhB7SFKaiHqmCgQ,Sweet Coco G,"6141 SW Macadam Ave, Ste 100",Portland,OR,97239,45.479221,-122.673217,5.0,12,"Coffee & Tea, Cafes, Food, Bakeries, Desserts, Restaurants"
3608,7k8R9BqTJwOAjtcWM-c32Q,McDonald's,5613 SE 82nd Ave,Portland,OR,97266,45.482003,-122.579608,1.5,42,"Food, Restaurants, Coffee & Tea, Burgers, Fast Food"
10628,7ggyH5_T8wXVFqC-YRE1Qg,Just Tea,1045 SE 122nd Ave,Portland,OR,97233,45.5154941,-122.5380779,4.5,34,"Coffee & Tea, Tea Rooms, Juice Bars & Smoothies, Food, Bubble Tea"
9165,7geJFzs7GpZTsw1MHFLwhg,Bakery Bar,1028 SE Water Avenue,Portland,OR,97214,45.5153991,-122.6656588,4.5,42,"Bakeries, Nightlife, Restaurants, Coffee & Tea, Bars, Food, Desserts"
5645,7_Lk-vB-JjiAVOmeRFI--Q,Java Man Coffee,504 SW 4th Ave,Portland,OR,97204,45.5196899,-122.6756741,4.0,36,"Bagels, Bubble Tea, Coffee & Tea, Restaurants, Food"
6708,7ZpKeK9r11z3Wg5__pbaYw,Abundancia coffee,5829 SE Powell Blvd,Portland,OR,97206,45.4976699,-122.6021988,3.0,5,"Bars, Nightlife, Breakfast & Brunch, Food, Restaurants, Beer Bar, Coffee & Tea"
1560,7TLQNAvJUIDrIdI0x25qNg,Elephants on Corbett,5221 S Corbett Ave,Portland,OR,97239,45.485413,-122.677088,4.0,173,"Breakfast & Brunch, Restaurants, Internet Cafes, Nightlife, Food, American (New), Comfort Food, Soup, American (Traditional), Venues & Event Spaces, Delis, Sandwiches, Bars, Event Planning & Services"
6619,7SDTtinE1xOSF2WoCL8OqA,Blend Coffee Lounge,2710 N Killingsworth St,Portland,OR,97217,45.5626132,-122.6948631,4.5,121,"Bagels, Coffee & Tea, Breakfast & Brunch, Food, Restaurants"
4979,7GUwHDb3hh3GeOcOiZ3Y0w,Chance Of Rain Cafe,1522 Se 32nd Ave,Portland,OR,97214,45.5117494,-122.6326449,4.0,17,"Restaurants, Coffee & Tea, Breakfast & Brunch, Food"
7341,7GS_Q4n6DwY2p0WAgotsGg,Petite Provence,4834 SE Division St,Portland,OR,97206,45.5050287,-122.6124275,4.0,598,"Coffee & Tea, Desserts, Bakeries, Patisserie/Cake Shop, Restaurants, French, Food, Breakfast & Brunch, Custom Cakes"
6123,7BHHcDjYpQAw62UsYcmOLQ,The Green Room,2280 NW Thurman St,Portland,OR,97210,45.535426,-122.6983846,3.0,5,"Jazz & Blues, Bars, Burgers, Coffee & Tea, Arts & Entertainment, Nightlife, Sandwiches, Restaurants, Music Venues, Pubs, Irish, Food, Dive Bars"
4034,7ANkjHDciWylwHV4lj7vYg,GrindHouse Coffee,1934 N Rosa Parks Way,Portland,OR,97217,45.5697439,-122.6871463,4.5,67,"Restaurants, Food, Bagels, Breakfast & Brunch, Coffee & Tea"
874,737kbUmDNRSPkw-77PFcNg,Lauretta Jean's,3402 SE Division St,Portland,OR,97202,45.504617,-122.629441,4.0,427,"Bakeries, Nightlife, Cafes, Breakfast & Brunch, Food, Bars, Desserts, Restaurants"
4311,6zfu2C8kFCBv0MK4BUwMBA,Portland Roasting,340 SE 7th Ave,Portland,OR,97214,45.5202902,-122.6583645,4.0,21,"Coffee & Tea, Food"
3087,6yBizH8RnIYXk6vboLk3PA,Random Order Pie Bar,1800 NE Alberta St,Portland,OR,97211,45.5589826754,-122.6466879457,4.0,514,"Bars, Restaurants, Coffee & Tea, Bakeries, Food, Desserts, Nightlife"
2207,6w_OFXQMivtDxmivShPNdQ,Frog & Snail,3553 SE Hawthorne Blvd,Portland,OR,97214,45.5122715,-122.6275614,4.5,15,"Cafes, French, Restaurants, Creperies, Breakfast & Brunch, Soup"
3227,6lazkIi4AwuZcstS7za6Eg,Dutch Bros Coffee,5482 SW Beaverton Hillsdale Hwy,Portland,OR,97221,45.4868650371,-122.7333227064,4.5,63,"Food, Coffee & Tea, Juice Bars & Smoothies"
8319,6kUSHmDApPPt1LUFSXJmWA,J Vein Caffé,5235 NE Sandy Blvd,Portland,OR,97213,45.540489,-122.609357,5.0,22,"Food Trucks, Food, Coffee & Tea, Specialty Food"
2339,6k4HENySsp4K_vtm1WuG7g,Nuvrei,404 NW 10th Ave,Portland,OR,97209,45.526028,-122.681074,4.0,566,"Food, Macarons, Specialty Food, Cafes, Restaurants, Patisserie/Cake Shop, Desserts, Bakeries, Coffee & Tea, Sandwiches"
8182,6hAp2VUNS382DEBQRgskww,Braganza Tea,2201 Lloyd Ctr,Portland,OR,97232,45.531696,-122.652513,4.0,39,"Coffee & Tea, Bubble Tea, Juice Bars & Smoothies, Food"
5091,6cYuHDuHJDayEuAdwucXSw,Sozo Coffee & Bubble Tea,"8733 SE Division St, Suite 110",Portland,OR,97266,45.5049973,-122.5729366,3.5,63,"Food, Juice Bars & Smoothies, Bubble Tea, Coffee & Tea"
4975,6cPIwp0q2FrRIrPAR-Axbw,Caffe D'arte,1615 NE 15th Ave,Portland,OR,97232,45.5345421,-122.65069,4.0,46,"Food, Coffee & Tea"
5957,6b-xwUVdIlub2ieBDipSnQ,Stash Tea Retail Store & Tea Bar,3972 N Mississippi Ave,Portland,OR,97227,45.5519405,-122.6754587,4.5,46,"Tea Rooms, Coffee & Tea, Food, Coffee & Tea Supplies"
5216,6ZbqLMZxWZV2H9Z1nKBaBA,Cafe Ono,1876 SW 5th Ave,Portland,OR,97201,45.51039,-122.681976,2.5,12,"Coffee & Tea, Food"
10713,6Y_S0K_4gHN3QhNWZUMmEw,In J Coffee,1431 SW Park Ave,Portland,OR,97201,45.5146338,-122.6842724,5.0,49,"Coffee Roasteries, Coffee & Tea, Restaurants, Food, Sandwiches, Bakeries, Breakfast & Brunch"
10358,6YJlzNqyyXGwwfspoyZi8g,Starbucks,1305 SE Tacoma St,Portland,OR,97202,45.464457,-122.652756,3.5,22,"Coffee & Tea, Food"
5920,6SYPN5IfqJvANUcm7J4jtg,Nicoletta + Beppe's,1230 NW Hoyt,Portland,OR,97209,45.526991,-122.6838867,3.5,26,"Nightlife, Restaurants, Food, Specialty Food, Italian, Coffee & Tea, Event Planning & Services, Wine Bars, Pizza, Venues & Event Spaces, Bars, Pasta Shops"
1942,6S9LwAUn2b2W6hJ5YOHp8g,Nicoletta's Caffe,8245 SW Barnes Rd,Portland,OR,97225,45.5111674043,-122.7617642028,4.5,17,"Cafes, Pizza, Breakfast & Brunch, Restaurants, Italian"
8433,6R9c6NEA8jRzH5d5AppEsw,Ford Food and Drink,2505 SE 11th Ave,Portland,OR,97202,45.5047310133,-122.654930022,4.0,140,"Coffee & Tea, Restaurants, Diners, Food, Breakfast & Brunch, Tapas Bars"
10151,6PL5ke-H-2OfQkkBgyLUPg,7-Eleven,8635 SW Barbur Blvd,Portland,OR,97219,45.462705,-122.703571,3.0,7,"Food, Coffee & Tea, Convenience Stores"
6290,6LLSJPn4MNMmWqcIJr8cCw,Starbucks,"3330 NW Yeon Ave, Ste 110",Portland,OR,97210,45.546345,-122.708745,4.0,10,"Food, Coffee & Tea"
10624,6IHCIUFYd1-hLaTMwY9V6A,La Osita,1427-1515 SE 122nd Ave Cart A,Portland,OR,97233,45.5117285788,-122.5380010921,5.0,53,"Street Vendors, Restaurants, Mexican, Food, Coffee & Tea"
7248,6GEmjFV62ZmEctxwuyWL0g,Lovejoy Coffee Company,,Portland,OR,97202,45.4807521,-122.6427372,5.0,6,"Food, Coffee & Tea"
1451,69WYJAqhDG5FeYXnZE6gaQ,The Blackwood Cafe,445 NE 70th Ave,Portland,OR,97213,45.5261188,-122.5915691,4.5,21,"Bagels, Desserts, Coffee & Tea, Local Flavor, Arts & Entertainment, Nightlife, Food, Jazz & Blues, Beer, Wine & Spirits, Cafes, Restaurants"
5281,688G3kDT5gdTr-koUnvQ9Q,Barista,529 SW 3rd Ave,Portland,OR,97204,45.5193757627,-122.6750868554,4.5,185,"Coffee & Tea, Food"
1031,66sKQ-2fCebshbzJsvItIg,Jenni's Sacred Grounds,10903 SE Powell Blvd,Portland,OR,97266,45.4965178,-122.550982,4.5,19,"Cafes, Restaurants, Coffee & Tea, Breakfast & Brunch, Food"
6390,62b_RSsuD6ORxaibUlCo5A,Tea Bar,4330 SE Division St,Portland,OR,97206,45.5050755,-122.6174802,3.5,179,"Bubble Tea, Coffee & Tea, Tea Rooms, Ice Cream & Frozen Yogurt, Food"
10555,6103idITei43lvn2zlKzoQ,Mugshots Cafe,424 SW 10th Ave,Portland,OR,97205,45.521565,-122.681052,4.5,49,"Sandwiches, Food, Restaurants, Coffee & Tea, Bagels"
607,6-NHiFo86xqzQIXExXjd3Q,The Gaufre Gourmet,SW 9th & Alder St,Portland,OR,97205,45.5204116,-122.6808017,4.5,94,"Food, Cafes, Specialty Food, American (Traditional), Coffee & Tea, Street Vendors, Restaurants, Desserts, Breakfast & Brunch, Food Stands"
5805,5z4-1IGYGedmQrqqDFRM8Q,Kobos Coffee,200 SW Market Street,Portland,OR,97201,45.5115976,-122.6786514,3.5,14,"Restaurants, Food, Coffee & Tea"
4970,5jtroYtLw7cv_5wq8SS50w,Albina Press,4637 N Albina Ave,Portland,OR,97214,45.556762,-122.675185,4.0,206,"Coffee & Tea, Food"
5278,5hotvL21xoBW3LeW0CCGWw,Portland Roasting Coffee,"7000 NE Airport Way, North Concourse, Space T2511, Terminal D/E,  Portland International Airport",Portland,OR,97218,45.5892013,-122.5934769,4.0,16,"Coffee & Tea, Coffee Roasteries, Food"
2461,5hZSDjy0aePG0OCJbspbpg,Off The Griddle,6526 SE Foster Rd,Portland,OR,97206,45.488845,-122.595298,4.5,792,"Cafes, Bars, Nightlife, Burgers, Breakfast & Brunch, Restaurants, Vegan, Vegetarian"
1569,5eh4SeAVnTNM-D_C-UC1cw,Refresh,2860 SE Gladstone St,Portland,OR,97202,45.4931768,-122.6363107,4.5,43,"Restaurants, Food, Coffee & Tea, Bars, Nightlife, Cafes, Wine Bars"
7038,5cRVVbfy4Era7lFnW4HJSQ,Portland Wine Bar and Winery,526 SW Yamhill St,Portland,OR,97204,45.5181864747,-122.6786455319,4.5,197,"Restaurants, Beer, Wine & Spirits, Nightlife, Wine Tasting Room, Wineries, Cafes, Arts & Entertainment, Wine Bars, Food, Coffee & Tea, Bars"
9419,5aPTXNzPha15kHy25wGsZw,Twin Perks,11941 NE Sandy Blvd,Portland,OR,97220,45.5575892,-122.5395061,4.0,6,"Coffee & Tea, Food"
10802,5ZWTTKeHpGFLSFv9VhSITw,Coava Coffee Roasters,2631 SE Hawthorne Blvd,Portland,OR,97214,45.5121280916,-122.6386507461,4.0,126,"Coffee Roasteries, Food, Coffee & Tea"
10581,5WgBr10GAa4LdZWTPhtRGg,Serendipity Espresso,8145 SE 82nd St,Portland,OR,97206,45.4648256,-122.5790503,4.0,5,"Coffee & Tea, Food"
1304,5P5HRPNXMkVXOpEU33zyyQ,Kat's Crepes,"1001 SW 5th Ave, Ste 160, The Congress Center Bldg",Portland,OR,97204,45.5167010853,-122.6789476505,4.5,72,"Coffee & Tea, Food, Gluten-Free, Restaurants, Event Planning & Services, Creperies, Breakfast & Brunch, Caterers, Cafes, Vegan"
667,5DgYaH-M1aR-coO7G5shkA,Ristretto Roasters Coffee,222 SW Columbia St,Portland,OR,97201,45.5131719,-122.67742,4.0,29,"Coffee & Tea, Restaurants, Food, Coffee Roasteries, Cafes"
7190,55AP1L93IqT_FxV4QzGNKg,Mocha Delight,9050 SW Barbur Blvd,Portland,OR,97219,45.4593856,-122.7079799,3.5,7,"Beauty & Spas, Food, Barbers, Coffee & Tea"
10944,4v8lccfmmr2IkYXqPiTIsw,Black Rock Coffee Bar,617 NW 13th Ave,Portland,OR,97209,45.5274837061,-122.6844824914,4.5,71,"Coffee Roasteries, Food, Coffee & Tea"
8950,4u85Jrp6_3o-veojE80Lkg,Bubble Bubble Tea,"2850 SE 82nd Ave, Ste 21",Portland,OR,97266,45.501705,-122.576715,3.0,49,"Restaurants, Food, Taiwanese, Coffee & Tea, Bubble Tea"
6512,4rru6AlNZevMV_kejhm1qA,Jantzen Beach Bar & Grill,909 N Hayden Island Dr,Portland,OR,97217,45.612798,-122.675371,3.0,90,"Restaurants, American (Traditional), Nightlife, Bars, American (New), Breakfast & Brunch, Coffee & Tea, Food"
10910,4qyToHY32EkvH_7aZMiX_Q,Upper Left Roasters,555 SW Morrison St,Portland,OR,97204,45.5190633365,-122.6783562592,4.5,24,"Coffee Roasteries, Food, Coffee & Tea"
4835,4lK97i5yAVCS2y0M6918fQ,Moonstruck Chocolate Cafe,526 NW 23rd Ave,Portland,OR,97210,45.5265651,-122.6982261,4.5,256,"Chocolatiers & Shops, Food, Specialty Food, Restaurants, Desserts, Coffee & Tea"
378,4l0HGHam1DVAlsFgBcrUFw,Trifecta Tavern,726 SE 6th Ave,Portland,OR,97214,45.5175883,-122.6593994,4.5,399,"Bars, Nightlife, Beer, Wine & Spirits, Cocktail Bars, Restaurants, American (New), Bakeries, Cafes, Food"
3416,4g-FBRZEGF0XylvUJsj5Fg,Spunky Monkey House Of Coffee,35 NE 20th,Portland,OR,97232,45.5234797,-122.6456455,4.5,60,"Breakfast & Brunch, Food, Coffee & Tea, Local Flavor, Restaurants, Bagels"
3190,4droZrSKvd4UmQvCayFj8A,JaCiva's Bakery,4733 SE Hawthorne Blvd,Portland,OR,97215,45.512317,-122.613401,4.0,204,"Candy Stores, Desserts, Specialty Food, Food, Bakeries, Chocolatiers & Shops, Coffee & Tea, Restaurants"
10174,4bPPMDYD4sJQzSH0rYDrmg,Bella's Garage,8421 SW Terwilliger Blvd,Portland,OR,97219,45.4639822,-122.6843135,3.0,26,"Coffee & Tea, Food, Restaurants"
10943,4TdH4edpew89vmDtCm1UhA,Broken Robot Coffee,2860 SE Gladstone St,Portland,OR,97202,45.493154,-122.6361575,5.0,8,"Restaurants, Breakfast & Brunch, Food, Coffee & Tea, Coffee Roasteries"
5025,4QY7qndQsGIlzICLqFc-qg,Dutch Bros Coffee,13640 SE Division St,Portland,OR,97236,45.503894,-122.5229062126,4.0,44,"Coffee & Tea, Juice Bars & Smoothies, Food"
4839,4GWTKtx9U_P-KPNRgFVR0g,Dutch Bros Coffee,17404 SE Division St,Portland,OR,97236,45.5044314518,-122.4842642997,3.5,40,"Coffee & Tea, Food, Juice Bars & Smoothies"
6175,4ElGaADw_6n5eDwisy3o2A,Best Friend Juice & Espresso,1121 SE Division St,Portland,OR,97202,45.5048888,-122.6541816,4.5,58,"Restaurants, Food, Vegan, Gluten-Free, Juice Bars & Smoothies, Coffee & Tea, Food Trucks, Live/Raw Food"
3443,49kxiGWLzuCdQ5yXcCptaw,Fairley's Pharmacy,7206 NE Sandy Blvd,Portland,OR,97213,45.54832,-122.5884958,4.0,41,"Coffee & Tea, Food, Shopping, Ice Cream & Frozen Yogurt, Drugstores"
9246,49LSM1L8otnJg7v0B2uhkA,Starbucks,10112 NE Halsey St,Portland,OR,97220,45.533306,-122.559591,3.0,19,"Restaurants, Food, Coffee & Tea"
6981,49KEePxtz8UdVzYQjAS-jw,Tōv,3207 SE Hawthorne Blvd,Portland,OR,97214,45.512267,-122.6323559,5.0,503,"Restaurants, Coffee & Tea, Food, Egyptian, Middle Eastern"
150,46papwYigu0NWzd0WV5kEA,West Cafe Taqueria,1201 SW Jefferson St,Portland,OR,97201,45.5166958,-122.686474,3.5,7,"Mexican, Restaurants, Cafes"
4675,46Nal4O4uR9cNMpI3Qre2w,McDonald's,3208 NW Yeon,Portland,OR,97210,45.5456823496,-122.7061812487,2.0,22,"Coffee & Tea, Food, Restaurants, Burgers, Fast Food"
4770,41BEd70S5clQe6xBIppjxw,Dutch Bros Coffee,514 SE Belmont St,Portland,OR,97214,45.516401,-122.6605336,4.5,107,"Food, Coffee & Tea"
4232,3u_aurIGf7S600MI9Ea1AA,Starbucks,11636 SW Pacific Hwy,Portland,OR,97223,45.4382704063,-122.7539522581,3.5,21,"Restaurants, Coffee & Tea, Food"
644,3sewVJA24Z7wSAzCp2qeFA,Cosube,111 NE Martin Luther King Junior Blvd,Portland,OR,97232,45.5235689733,-122.6624493281,4.5,31,"Fashion, Coffee & Tea, Restaurants, Shopping, Women's Clothing, Food, Surf Shop, Men's Clothing, Cafes"
4986,3rbptG1RjaNR7l1h3Bdn8Q,Starbucks,3030 NE Weidler,Portland,OR,97232,45.533695,-122.63509,4.0,11,"Food, Coffee & Tea"
5942,3oQXUg_o8gZm2ph2bsO1Hw,Cafe 1021,1021 NE Grand Ave,Portland,OR,97232,45.5304521,-122.6609405,3.0,6,"Breakfast & Brunch, Restaurants, Food, American (Traditional), Coffee & Tea"
1158,3ksTKKr7wHHR_LPLBtweWQ,Coco Moka Cafe,817 SW 9th Ave,Portland,OR,97205,45.5187803,-122.6818173,4.5,22,"Sandwiches, Bakeries, Food, Cafes, Restaurants"
10591,3irYioB-BhF87HZGnSastg,McDonald's,13459 Nwcornell Rd,Portland,OR,97229,45.5277202,-122.81385,2.5,40,"Burgers, Fast Food, Coffee & Tea, Restaurants, Food"
7179,3ZTJq_8InjAfl5pCzKzTng,7-Eleven,2815 N Killingsworth St,Portland,OR,97217,45.5629822661,-122.6960618,3.0,6,"Coffee & Tea, Food, Convenience Stores"
7736,3S0uX9gYHhJFiearkCVy6Q,Somus Boba Cafe,11906 SE Division St,Portland,OR,97266,45.5038873,-122.5406036,3.0,91,"Juice Bars & Smoothies, Cafes, Food, Restaurants, Bubble Tea, Coffee & Tea, Tea Rooms"
1286,3N0N7KbTtlckjFU58JnNxQ,The Pumpkin Patch,16511 NW Gillihan Rd,Portland,OR,97231,45.6421234845,-122.7897047365,4.0,116,"Farmers Market, Restaurants, Specialty Food, Cafes, Food, Fruits & Veggies"
10914,3KJ-vK3xNUALksxjOrVPQQ,Stumptown Coffee Roasters,128 SW 3rd Ave,Portland,OR,97204,45.521793,-122.673437,4.0,1028,"Food, Coffee Roasteries, Restaurants, Coffee & Tea"
7568,3HfSjg0xO7uvU0epUVRtZA,PDX Empanadas,2 Naito Parkway Portland Saturday Market,Portland,OR,97204,45.5179908,-122.6768972,4.5,16,"Street Vendors, Food, Food Trucks, Empanadas, Coffee & Tea"
7712,3C_J9P73PaJaoKZau35jQg,Dogbone Farm Coffee,"Tidbit Farm Garden, 2880 SE Division St",Portland,OR,97202,45.5047429081,-122.6372072919,4.5,5,"Food Trucks, Ice Cream & Frozen Yogurt, Food, Coffee & Tea"
1186,3CSKz_iDSDKCqKONsGONHg,Cathedral Coffee,7530 N Willamette Blvd,Portland,OR,97203,45.5843351453,-122.7463320378,4.5,192,"Restaurants, Venues & Event Spaces, Cafes, Coffee & Tea, Event Planning & Services, Breakfast & Brunch, Bakeries, Food"
9767,3BSx0MWS8j0yP6P6Qdfyng,King Harvest,1502 SE Morrison St,Portland,OR,97214,45.5169916,-122.6503164,4.0,44,"Food, Juice Bars & Smoothies, Specialty Food, Coffee & Tea, Restaurants"
3259,3B33i7vqEFdZfQ3NK1wnYA,Peeples Baking,,Portland,OR,97201,45.4558436332,-122.738234095,5.0,19,"Food, Restaurants, Desserts, Food Trucks, Breakfast & Brunch, Coffee & Tea"
4411,36BWr3dTl8Iewidw3lj8FA,Coffee Cup,11525 SW Choban Ln,Portland,OR,97225,45.516259,-122.7958625,4.5,7,"Coffee & Tea, Food"
8531,32hFMl7d-243oMULkn84VQ,The Waffle Window,3610 SE Hawthorne Blvd,Portland,OR,97214,45.5119343,-122.6265271,4.5,1667,"Fast Food, Vegetarian, American (New), Caterers, Coffee & Tea, Desserts, Food, Restaurants, Breakfast & Brunch, Waffles, Event Planning & Services, Ice Cream & Frozen Yogurt"
5551,31MSzX7YZLUWqr5IoFhnJA,Cooperativa,"1250 NW 9th Ave, Ste 100",Portland,OR,97209,45.531877848,-122.6803590463,4.0,14,"Pasta Shops, Pizza, Food, International Grocery, Coffee & Tea, Restaurants, Italian, Specialty Food"
5470,319odAaDlc4koBUPdLshwg,Dutch Bros Coffee,430 NE Lloyd,Portland,OR,97232,45.5263772571,-122.6609673549,4.0,105,"Food, Coffee & Tea, Restaurants, Cafes, Juice Bars & Smoothies"
8849,2yH9vnDE-DsoZN9jd9xwMg,Peet's Coffee,1441 NE Broadway,Portland,OR,97232,45.535165,-122.650624,3.5,51,"Restaurants, Coffee & Tea, Food"
6333,2yDk3cEj2COUt2dCN58e-Q,Starbucks,3623 SE Powell,Portland,OR,97202,45.497327,-122.625762,3.0,37,"Food, Coffee & Tea"
1153,2sALmww8QNEAhD1VHKY33w,Bamboo Cafe,8145 SE 82nd Ave,Portland,OR,97266,45.464703226,-122.5792305171,4.0,49,"Food Trucks, Cafes, Food, Restaurants, Food Stands, Chinese"
695,2qOUKTvzCYfSv3WGhf1Pkw,E'Njoni Cafe,910 N Killingsworth St,Portland,OR,97217,45.5624503,-122.6762607,4.0,312,"African, Buffets, Ethiopian, Restaurants, Bars, Middle Eastern, Nightlife, Vegan, Cafes"
4497,2lj4-EO2DeQ5dupsWwRuPw,Rocky Butte Espresso Bar,8505 NE Fremont St,Portland,OR,97220,45.5483682,-122.5758582,5.0,8,"Coffee Roasteries, Food, Coffee & Tea"
9025,2iaZvT3sR_ve74DuiX1d9Q,Olé Latte Coffee,1003 SW Alder St,Portland,OR,97205,45.520695,-122.6817549,4.5,79,"Food Trucks, Street Vendors, Food, Restaurants, Coffee & Tea, Food Stands"
2451,2gAza6zVZHHCY-12TeZAng,Stingray Cafe,"240 N Broadway, Ste M",Portland,OR,97227,45.534708,-122.668311,3.5,111,"Food, Beer Bar, Nightlife, Caterers, Restaurants, Event Planning & Services, Bars, Cafes"
7255,2dcUflUovGQMbef7QsjG5Q,Muddy Waters Coffeehouse,2908 SE Belmont St,Portland,OR,97253,45.5163017,-122.6359943,3.5,17,"Bakeries, Food, Coffee & Tea, Bagels"
9717,2cnMQ_nUQpDcfA-ybTCkyQ,Donutorama,435 NW Broadway,Portland,OR,97209,45.522135,-122.673386,4.5,25,"Restaurants, Donuts, Food, Food Stands, Coffee & Tea"
8019,2bCx2gmy4CNl7a9xO3EFQg,True Brew,3370 SE Milwaukie Ave,Portland,OR,97202,45.4986392,-122.6538024,3.5,46,"Sandwiches, Bagels, Breakfast & Brunch, Beer, Wine & Spirits, Restaurants, Food, Coffee & Tea"
7772,2b4770wCFmRvJ1dJtUQjog,Refuge Coffee House,9217 SE Foster Rd,Portland,OR,97266,45.4797586,-122.568015,5.0,27,"Coffee & Tea, Food"
4243,2WF_qMoWJxa6c7uWlMBCSA,Fuse,36 SW 3rd Ave,Portland,OR,97204,45.52236,-122.6729376,4.5,49,"Bars, Food, Cocktail Bars, Nightlife, Lounges, Dance Clubs, Event Planning & Services, Venues & Event Spaces, Coffee & Tea"
9980,2TYlZEXFMU0MknY_I-2mbw,Cemetery Gates Cafe,1931 Morrison St,Portland,OR,97214,45.514499,-122.642654,4.5,5,"Food, Coffee & Tea"
7813,2QyzTqkaQW2eXQJuN0XJ5Q,Funky Door,2815 SE Holgate Blvd,Portland,OR,97202,45.490505,-122.637313,3.5,7,"Coffee & Tea, Food"
7624,2KRj8sTnb0L6mir95X1BQg,Superjet,901 NW 10th,Portland,OR,97209,45.529553,-122.6815538,5.0,5,"Beer, Wine & Spirits, Food, Coffee & Tea"
5241,2Jh9TyhXQ2kX370A8qCrNA,City Coffee,932 SW 4th Ave,Portland,OR,97204,45.5166387,-122.6773876,3.5,43,"Food, Coffee & Tea"
2072,2DoGLN_501e17Bm8TDLZbg,Purrington's Cat Lounge,3529 NE Martin Luther King Jr Blvd,Portland,OR,97212,45.5485877622,-122.6617582298,3.5,144,"Cafes, Food, Pet Adoption, Themed Cafes, Animal Shelters, Beer, Wine & Spirits, Restaurants, Pets, Coffee & Tea"
1133,270zH2MahbuPSyiTzeUx8w,Cafe au Play,5633 SE Division St,Portland,OR,97206,45.5055524,-122.6052468,4.0,44,"Coffee & Tea, Food, Cafes, Restaurants"
10493,21CNONXNCDBx6MXCt0oJZQ,Peet's Coffee & Tea,3646 Hawthorne Blvd.,Portland,OR,97214,45.5118546,-122.6259367,4.0,32,"Coffee & Tea, Food"
6661,1zgFpb6ODyHIa7A0OIZPeA,Turkey Place,1234 SW 2nd Ave,Portland,OR,97204,45.5140532087,-122.6765239611,4.5,42,"American (Traditional), Breakfast & Brunch, Delis, American (New), Coffee & Tea, Food, Restaurants, Cafes"
9285,1vpWEi2WObw6Cv5fHuCL4w,Jace Gace,2045 SE Belmont St,Portland,OR,97255,45.5165421,-122.6445908,4.0,33,"Food, Shopping, Arts & Entertainment, Breakfast & Brunch, Sandwiches, Beer, Wine & Spirits, Coffee & Tea, Restaurants, Art Galleries, Vegan"
5876,1oaLbht4VGk6YHfV6QdQUA,Fat Straw,4258 SE Hawthorne Blvd,Portland,OR,97215,45.5118555,-122.6183681,4.0,264,"Restaurants, Food, Bagels, Bubble Tea, Coffee & Tea, Sandwiches"
5987,1nICZp2gFtilOxHA2C8WtQ,Delicious Donuts,12 SE Grand Ave,Portland,OR,97214,45.5225096019,-122.6603656275,4.5,243,"Restaurants, Coffee & Tea, Bakeries, Food, Bagels, Breakfast & Brunch, Donuts"
7579,1_DTe8A4e9XUvJfDGwbQUA,Pawfee Shop,6035 NE Halsey St,Portland,OR,97213,45.5339043,-122.6013028,4.0,18,"Pet Services, Pets, Restaurants, Food, Coffee & Tea, Cafes, Pet Sitting"
3997,1Zr95QWX9FWh396P5aVSKg,Bar King,726 SE 6th Ave,Portland,OR,97214,45.5175883,-122.6593993,5.0,24,"Coffee & Tea, Restaurants, Seafood, Breakfast & Brunch, Bars, American (Traditional), Bakeries, Food, Nightlife"
6116,1VKmliv6tfXmM-X6c7e6Dg,Virtuous Pie,1126 SE Division St,Portland,OR,97202,45.5046791,-122.6540618,4.5,329,"Vegan, Restaurants, Ice Cream & Frozen Yogurt, Coffee & Tea, Food, Vegetarian, Pizza"
10518,1UCu38Khz-2_DZRibCnaTA,Little Red Bike Café,4823 N Lombard St,Portland,OR,97203,45.5807215,-122.718713,4.5,86,"Sandwiches, American (New), Food, Coffee & Tea, Restaurants, Breakfast & Brunch"
893,1PDoqk0D4-ceAulw8wpF2w,Anna's Chocolate Cafe,900 SW 5th Ave,Portland,OR,97204,45.516926,-122.677918,4.5,8,"Bubble Tea, Specialty Food, Chocolatiers & Shops, Ice Cream & Frozen Yogurt, Cafes, Food, Desserts, Coffee & Tea, Restaurants"
8374,1BCUc14Bv6LFDO9dki7ccA,Glyph Café & Arts Space,804 NW Couch St,Portland,OR,97209,45.523507,-122.679406,4.0,36,"Cultural Center, Coffee & Tea, Arts & Entertainment, Beer, Wine & Spirits, Food"
8751,18MwY0ARNcY68d9jCErlUQ,Oui Presse,1740 SE Hawthorne Blvd,Portland,OR,97214,45.5119996,-122.6476396,4.5,153,"Coffee & Tea, Food"
10921,17pcPIDZ_hqQ7NcTrFwPsQ,Nossa Familia Coffee,1350 NW Lovejoy St,Portland,OR,97209,45.5299427,-122.6847716,4.5,211,"Restaurants, Coffee & Tea, Coffee Roasteries, Cafes, Food"
